333.2,0.052767,0.028828,0.00041821,-5.2152,13.12,0.00923,0,0,0,0,0,0,0,-4,0.031031
332.9,0.060678,0.033169,0.000582,-5.208,13.12,0.00923,0,0,0,0,0,0,0,-4,0.036271
332.74,0.064831,0.035612,0.00064989,-5.2043,13.12,0.00923,0,0,0,0,0,0,0,-4,0.038892
332.37,0.074016,0.040722,0.00089309,-5.1956,13.12,0.00923,0,0,0,0,0,0,0,-4,0.045275
332.18,0.078831,0.043599,0.00099323,-5.1912,13.12,0.00923,0,0,0,0,0,0,0,-4,0.048466
331.73,0.089359,0.049561,0.0013481,-5.1807,13.12,0.00923,0,0,0,0,0,0,0,-4,0.056242
331.5,0.094867,0.052922,0.0014929,-5.1755,13.12,0.00923,0,0,0,0,0,0,0,-4,0.060129
330.95,0.10673,0.059796,0.0019998,-5.1629,13.12,0.00923,0,0,0,0,0,0,0,-4,0.0696
330.67,0.11292,0.063685,0.0022041,-5.1567,13.12,0.00923,0,0,0,0,0,0,0,-4,0.074335
329.99,0.12596,0.071487,0.0029086,-5.1418,13.12,0.00923,0,0,0,0,0,0,0,-4,0.085872
329.65,0.13275,0.075928,0.0031872,-5.1343,13.12,0.00923,0,0,0,0,0,0,0,-4,0.09164
328.83,0.14664,0.084593,0.0041318,-5.1167,13.12,0.00923,0,0,0,0,0,0,0,-4,0.10569
328.42,0.15384,0.089577,0.0044943,-5.1079,13.12,0.00923,0,0,0,0,0,0,0,-4,0.11272
327.43,0.16793,0.098909,0.0057037,-5.0873,13.12,0.00923,0,0,0,0,0,0,0,-4,0.12983
326.94,0.17522,0.10437,0.0061445,-5.0771,13.12,0.00923,0,0,0,0,0,0,0,-4,0.13839
325.78,0.18851,0.11399,0.0076098,-5.0533,13.12,0.00923,0,0,0,0,0,0,0,-4,0.15924
325.19,0.19544,0.11977,0.0080968,-5.0414,13.12,0.00923,0,0,0,0,0,0,0,-4,0.16967
323.86,0.2066,0.12907,0.00979,-5.0145,13.12,0.00923,0,0,0,0,0,0,0,-4,0.19506
323.19,0.21257,0.13491,0.010267,-5.001,13.12,0.00923,0,0,0,0,0,0,0,-4,0.20776
321.76,0.22014,0.1432,0.012257,-4.9709,13.12,0.00923,0,0,0,0,0,0,0,-4,0.2387
321.03,0.22452,0.14872,0.012698,-4.9557,13.12,0.00923,0,0,0,0,0,0,0,-4,0.25417
319.62,0.22726,0.15554,0.015442,-4.9226,13.12,0.00923,0,0,0,0,0,0,0,-4,0.29185
318.88,0.22951,0.16043,0.016008,-4.906,13.12,0.00923,0,0,0,0,0,0,0,-4,0.31069
317.68,0.22666,0.16614,0.020776,-4.8699,13.12,0.00923,0,0,0,0,0,0,0,-4,0.35659
317.04,0.22638,0.17034,0.022062,-4.8518,13.12,0.00923,0,0,0,0,0,0,0,-4,0.37954
316.24,0.21719,0.1764,0.031237,-4.8122,13.12,0.00923,0,0,0,0,0,0,0,-4,0.43545
315.8,0.21386,0.18032,0.034478,-4.7926,13.12,0.00923,0,0,0,0,0,0,0,-4,0.4634
315.52,0.19629,0.18859,0.051335,-4.7481,13.12,0.00923,0,0,0,0,0,0,0,-4,0.5315
315.36,0.18857,0.19288,0.058342,-4.7263,13.12,0.00923,0,0,0,0,0,0,0,-4,0.56555
315.62,0.15797,0.20434,0.086119,-4.6731,13.12,0.00923,0,0,0,0,0,0,0,-4,0.64851
315.75,0.14294,0.2094,0.098825,-4.6473,13.12,0.00923,0,0,0,0,0,0,0,-4,0.68999
316.5,0.093099,0.22308,0.13877,-4.5774,13.12,0.00923,0,0,0,0,0,0,0,-4,0.79103
316.89,0.066724,0.22854,0.1583,-4.5435,13.12,0.00923,0,0,0,0,0,0,0,-4,0.84155
317.94,-0.0034667,0.23988,0.20554,-4.4422,13.12,0.00923,0,0,0,0,0,0,0,-4,0.96463
318.53,-0.042751,0.24389,0.23035,-4.3921,13.12,0.00923,0,0,0,0,0,0,0,-4,1.0262
319.42,-0.11147,0.24575,0.26599,-4.2451,13.12,0.00923,0,0,0,0,0,0,0,-4,1.1761
319.99,-0.152,0.24552,0.28744,-4.1702,13.12,0.00923,0,0,0,0,0,0,0,-4,1.2511
319.13,-0.17607,0.22532,0.28031,-3.9862,13.12,0.00923,0,0,0,0,0,0,0,-4,1.4337
318.78,-0.19066,0.21612,0.28039,-3.8917,13.12,0.00923,0,0,0,0,0,0,0,-4,1.525
316.45,-0.16198,0.16898,0.22944,-3.6967,13.12,0.00923,0,0,0,0,0,0,0,-4,1.7474
315.21,-0.14436,0.14574,0.20327,-3.598,13.12,0.00923,0,0,0,0,0,0,0,-4,1.8587
314.34,-0.096772,0.1098,0.15877,-3.3971,13.12,0.00923,0,0,0,0,0,0,0,-4,2.1189
313.87,-0.070034,0.088401,0.13309,-3.296,13.12,0.00923,0,0,0,0,0,0,0,-4,2.249
313.88,-0.032151,0.06739,0.1208,-3.0948,13.12,0.00923,0,0,0,0,0,0,0,-4,2.5127
313.88,-0.013586,0.052976,0.11255,-2.9936,13.12,0.00923,0,0,0,0,0,0,0,-4,2.6446
313.83,0.0082465,0.035076,0.11324,-2.79,13.12,0.00923,0,0,0,0,0,0,0,-4,2.9083
313.79,0.018935,0.024867,0.11268,-2.688,13.12,0.00923,0,0,0,0,0,0,0,-4,3.0401
313.72,0.026785,0.019233,0.11379,-2.4853,13.12,0.00923,0,0,0,0,0,0,0,-4,3.3038
313.68,0.031474,0.016049,0.11392,-2.3837,13.12,0.00923,0,0,0,0,0,0,0,-4,3.4356
313.66,0.02457,0.029139,0.11543,-2.1809,13.12,0.00923,0,0,0,0,0,0,0,-4,3.6993
313.64,0.021553,0.033403,0.11615,-2.0794,13.12,0.00923,0,0,0,0,0,0,0,-4,3.8312
313.67,0.0045739,0.060741,0.11807,-1.8744,13.12,0.00923,0,0,0,0,0,0,0,-4,4.0949
313.68,-0.003878,0.071361,0.12059,-1.7722,13.12,0.00923,0,0,0,0,0,0,0,-4,4.2267
313.7,-0.018692,0.092299,0.11035,-1.5671,13.12,0.00923,0,0,0,0,0,0,0,-4,4.4904
313.71,-0.026616,0.10395,0.11111,-1.4649,13.12,0.00923,0,0,0,0,0,0,0,-4,4.6223
313.57,-0.02941,0.11091,0.079276,-1.2629,13.12,0.00923,0,0,0,0,0,0,0,-4,4.886
313.53,-0.032621,0.11958,0.072601,-1.1619,13.12,0.00923,0,0,0,0,0,0,0,-4,5.0178
313.34,-0.029641,0.1145,0.033388,-0.96631,13.12,0.00923,0,0,0,0,0,0,0,-4,5.2815
313.25,-0.030213,0.11627,0.020207,-0.8684,13.12,0.00923,0,0,0,0,0,0,0,-4,5.4134
313.2,-0.027262,0.095646,-0.0085106,-0.67536,13.12,0.00923,0,0,0,0,0,0,0,-4,5.6771
313.16,-0.026793,0.087044,-0.021929,-0.57902,13.12,0.00923,0,0,0,0,0,0,0,-4,5.8089
313.13,-0.01981,0.057932,-0.043743,-0.39061,13.12,0.00923,0,0,0,0,0,0,0,-4,6.0726
313.11,-0.015094,0.042123,-0.056988,-0.29702,13.12,0.00923,0,0,0,0,0,0,0,-4,6.2045
313.05,-0.0071846,0.017529,-0.060641,-0.093797,13.12,0.00923,0,0,0,0,0,0,0,-4,6.4682
313,0,0,-0.065456,0.0074802,13.12,0.00923,0,0,0,0,0,0,0,-4,6.6
