316.74,0.54647,-1.7658,2.3264,-3.9532,13.12,0.00923,0,0,0,0,0,0,1.1669,0,2
316.04,0.47941,-1.7571,2.1231,-3.8257,13.12,0.00923,0,0,0,0,0,0,1.2,0,2
315.09,0.34315,-1.6946,1.615,-3.5526,13.12,0.00923,0,0,0,0,0,0,1.2869,0,2
314.84,0.29589,-1.6577,1.4567,-3.4584,13.12,0.00923,0,0,0,0,0,0,1.32,0,2
314.6,0.22805,-1.3142,1.1196,-3.268,13.12,0.00923,0,0,0,0,0,0,1.4069,0,2
314.55,0.20544,-1.1759,1.0171,-3.1995,13.12,0.00923,0,0,0,0,0,0,1.44,0,2
314.47,0.099445,-0.35563,0.77985,-3.3467,13.12,0.00923,16.934,-11.154,0,0,0,0,1.5269,0,2
314.45,0.058281,-0.048628,0.6911,-3.4047,13.12,0.00923,23.383,-15.402,0,0,0,0,1.56,0,2
314.44,0.078223,0.045046,0.49109,-3.4809,13.12,0.00923,20.325,-19.034,0,0,0,0,1.6469,0,2
314.44,0.082376,0.083347,0.40782,-3.513,13.12,0.00923,19.16,-20.418,0,0,0,0,1.68,0,2
314.44,0.035925,0.045039,0.23385,-3.4918,13.12,0.00923,16.6,-22.458,0,0,0,0,1.7669,0,2
314.44,0.012526,0.030427,0.16587,-3.4836,13.12,0.00923,15.625,-23.235,0,0,0,0,1.8,0,2
314.42,-0.025214,0.005672,0.074556,-3.484,13.12,0.00923,13.324,-24.572,0,0,0,0,1.8869,0,2
314.41,-0.042795,-0.00498,0.046047,-3.484,13.12,0.00923,12.447,-25.081,0,0,0,0,1.92,0,2
314.38,-0.075862,-0.017556,0.028129,-3.4839,13.12,0.00923,10.331,-25.986,0,0,0,0,2.0069,0,2
314.37,-0.089289,-0.023512,0.026978,-3.4833,13.12,0.00923,9.5244,-26.33,0,0,0,0,2.04,0,2
314.33,-0.11276,-0.026378,0.03308,-3.4844,13.12,0.00923,7.5564,-26.931,0,0,0,0,2.1269,0,2
314.32,-0.12182,-0.026863,0.037863,-3.4846,13.12,0.00923,6.8069,-27.16,0,0,0,0,2.16,0,2
314.29,-0.13925,-0.022998,0.044041,-3.486,13.12,0.00923,4.9662,-27.532,0,0,0,0,2.2469,0,2
314.27,-0.14622,-0.020792,0.047589,-3.4864,13.12,0.00923,4.2652,-27.673,0,0,0,0,2.28,0,2
314.24,-0.16137,-0.014571,0.052527,-3.4894,13.12,0.00923,2.5375,-27.864,0,0,0,0,2.3669,0,2
